Time,OperationType,BarCode,CashierName,LineItem,Department,Category,CardholderName,RegisterName,StoreNumber,TransactionNumber,CustomerCode,Cost,Price,Quantity,Modifiers,Subtotal,Discounts,NetTotal,Tax,TotalDue
2017-02-28T20:51:00Z,SALE,*,Carla Knotts,Roll,Sides,Roll,TALION CORTESI,RT149,AZ23501435,00O7X8S104256,CWM11331L8O,0.13,0.75,2,0.01,1.51,-0.03,1.54,0.12,1.6600000000000001
2017-02-28T20:51:00Z,SALE,*,Carla Knotts,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,TALION CORTESI,RT149,AZ23501305,00O7X8S104256,CWM11331L8O,0.11,20.48,1,0.01,20.490000000000002,-0.03,20.520000000000003,1.62,22.140000000000004
2017-02-28T20:51:00Z,SALE,*,Carla Knotts,Chutney,Sides,Chutney,TALION CORTESI,RT149,AZ23501381,00O7X8S104256,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-28T20:35:00Z,SALE,*,Carla Knotts,Glass Mug,Beverage,Glass Bottle,AUSIE ZACARIAS,RT149,AZ23501411,00P33YM45205,CWM11331L8O,0.11,3.73,3,0.01,11.2,-0.03,11.229999999999999,0.9,12.129999999999999
2017-02-28T20:35:00Z,SALE,*,Carla Knotts,Chutney,Sides,Chutney,AUSIE ZACARIAS,RT149,AZ23501381,00P33YM45205,CWM11331L8O,0.11,2.88,1,6.78,9.66,-0.03,9.69,0.76,10.45
2017-02-28T20:35:00Z,SALE,*,Carla Knotts,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,AUSIE ZACARIAS,RT149,AZ23501305,00P33YM45205,CWM11331L8O,0.11,14.28,1,0.01,14.29,-0.03,14.319999999999999,1.12,15.439999999999998
2017-02-28T20:32:00Z,SALE,*,Carla Knotts,Water Bottles,general,general,JEANINE LEAF,RT149,AZ23501701,00D8BEX53750,CWM11331L8O,0.11,1.39,1,0.01,1.4,-0.03,1.43,0.11,1.54
2017-02-28T20:32:00Z,SALE,*,Carla Knotts,Lamb Chops,Entrees,Lamb Chops,JEANINE LEAF,RT149,AZ23501251,00D8BEX53750,CWM11331L8O,0.11,6.52,1,0.01,6.529999999999999,-0.03,6.56,0.51,7.069999999999999
2017-02-28T20:32:00Z,SALE,*,Carla Knotts,Yogurt,Sides,Yogurt,JEANINE LEAF,RT149,AZ23501596,00D8BEX53750,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-02-28T20:32:00Z,SALE,*,Carla Knotts,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,JEANINE LEAF,RT149,AZ23501305,00D8BEX53750,CWM11331L8O,0.11,10.12,1,0.01,10.129999999999999,-0.03,10.159999999999998,0.8,10.959999999999999
2017-02-28T20:31:00Z,SALE,*,Carla Knotts,Lamb Chops,Entrees,Lamb Chops,JAQAI MARKUSON,RT149,AZ23501251,00GWNQF69884,CWM11331L8O,0.11,5.99,1,0.01,6,-0.03,6.03,0.47,6.5
2017-02-28T20:31:00Z,SALE,*,Carla Knotts,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,JAQAI MARKUSON,RT149,AZ23501305,00GWNQF69884,CWM11331L8O,0.11,7.62,1,0.01,7.63,-0.03,7.66,0.6,8.26
2017-02-28T20:31:00Z,SALE,*,Carla Knotts,Yogurt,Sides,Yogurt,JAQAI MARKUSON,RT149,AZ23501596,00GWNQF69884,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-02-28T20:13:00Z,SALE,*,Carla Knotts,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,NA,RT149,AZ23501305,003ZS25185702,CWM11331L8O,0.11,14.28,1,0.01,14.29,-0.03,14.319999999999999,1.12,15.439999999999998
2017-02-28T20:12:00Z,SALE,*,Carla Knotts,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,BAGGIO FARLESS,RT149,AZ23501305,00RU3R4138557,CWM11331L8O,0.11,16.92,1,0.01,16.930000000000003,-0.03,16.960000000000004,1.33,18.290000000000006
2017-02-28T20:11:00Z,SALE,*,Carla Knotts,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,JAYTHEN GRAPES,RT149,AZ23501305,00K4JH8120121,CWM11331L8O,0.11,8.53,1,0.01,8.54,-0.03,8.569999999999999,0.68,9.249999999999998
2017-02-28T20:11:00Z,SALE,*,Carla Knotts,Lamb Chops,Entrees,Lamb Chops,JAYTHEN GRAPES,RT149,AZ23501251,00K4JH8120121,CWM11331L8O,0.11,12.88,1,0.01,12.89,-0.03,12.92,1.02,13.94
2017-02-28T20:11:00Z,SALE,*,Carla Knotts,Beef and Squash Kabob,Kabobs,Beef,JAYTHEN GRAPES,RT149,AZ23501367,00K4JH8120121,CWM11331L8O,0.11,12.02,1,1.73,13.75,-0.03,13.78,1.07,14.85
2017-02-28T20:11:00Z,SALE,*,Carla Knotts,Beef and Broccoli,Entrees,Beef and Broccoli,JAYTHEN GRAPES,RT149,AZ23501319,00K4JH8120121,CWM11331L8O,0.11,7.46,1,0.01,7.47,-0.03,7.5,0.58,8.08
2017-02-28T19:56:00Z,SALE,*,Carla Knotts,Salmon and Wheat Bran Salad,Salad,general,NA,RT149,AZ23501633,00L5M4C70023,CWM11331L8O,0.11,18.43,1,0.01,18.44,-0.03,18.470000000000002,1.45,19.92
2017-02-28T19:56:00Z,SALE,*,Carla Knotts,Beef and Broccoli Stir Fry,general,general,NA,RT149,AZ23501640,00L5M4C70023,CWM11331L8O,0.11,15.04,1,0.6,15.639999999999999,-0.03,15.669999999999998,1.22,16.889999999999997
2017-02-28T19:21:00Z,SALE,*,Carla Knotts,Beef and Squash Kabob,Kabobs,Beef,MANA DELSOIN,RT149,AZ23501367,00F43O155764,CWM11331L8O,0.11,12.02,1,2.36,14.379999999999999,-0.03,14.409999999999998,1.13,15.54
2017-02-28T19:21:00Z,SALE,*,Carla Knotts,Lamb and Veggie Kabob,Kabobs,Lamb,JOVIANNE KNIES,RT149,AZ23501350,00U6N1D117233,CWM11331L8O,0.11,13.38,1,2.36,15.74,-0.03,15.77,1.23,17
2017-02-28T19:19:00Z,SALE,*,Carla Knotts,Chicken and Onion Kabob,Kabobs,Chicken,ALAMEA BRIDGETTE,RT149,AZ23501336,00CMID1149024,CWM11331L8O,0.11,14.68,1,2.36,17.04,-0.03,17.07,1.34,18.41
2017-02-28T19:19:00Z,SALE,*,Carla Knotts,Chicken and Onion Kabob,Kabobs,Chicken,ALAMEA BRIDGETTE,RT149,AZ23501336,00CMID1149024,CWM11331L8O,0.11,14.68,1,1.08,15.76,-0.03,15.79,1.23,17.02
2017-02-28T19:19:00Z,SALE,*,Carla Knotts,Chicken and Onion Kabob,Kabobs,Chicken,ALAMEA BRIDGETTE,RT149,AZ23501336,00CMID1149024,CWM11331L8O,0.11,14.68,2,4.94,34.3,-0.03,34.33,2.69,37.019999999999996
2017-02-28T19:19:00Z,SALE,*,Carla Knotts,Chicken and Onion Kabob,Kabobs,Chicken,ALAMEA BRIDGETTE,RT149,AZ23501336,00CMID1149024,CWM11331L8O,0.11,14.68,1,1.08,15.76,-0.03,15.79,1.23,17.02
2017-02-28T19:14:00Z,SALE,*,Carla Knotts,Lamb Chops,Entrees,Lamb Chops,QUILLAN SMUTNY,RT149,AZ23501251,00KI8C937880,CWM11331L8O,0.11,NaN,1,0.01,27.28,5.5,21.78,1.71,23.490000000000002
2017-02-28T19:14:00Z,SALE,*,Carla Knotts,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,QUILLAN SMUTNY,RT149,AZ23501305,00KI8C937880,CWM11331L8O,0.11,NaN,1,0.01,29.1,5.89,23.21,1.81,25.02
2017-02-28T19:14:00Z,SALE,*,Carla Knotts,Beef and Broccoli,Entrees,Beef and Broccoli,QUILLAN SMUTNY,RT149,AZ23501319,00KI8C937880,CWM11331L8O,0.11,24.1,1,0.01,24.110000000000003,4.84,19.270000000000003,1.51,20.780000000000005
2017-02-28T19:09:00Z,SALE,*,Carla Knotts,Chicken and Onion Kabob,Kabobs,Chicken,DAIANNA SCHLAEFLI,RT149,AZ23501336,00NG256164242,CWM11331L8O,0.11,14.68,1,1.08,15.76,-0.03,15.79,1.23,17.02
2017-02-28T19:08:00Z,SALE,*,Carla Knotts,Beef and Squash Kabob,Kabobs,Beef,GIRTHIE ALBRIGHT,RT149,AZ23501367,00BQ8MW113645,CWM11331L8O,0.11,12.02,1,2.36,14.379999999999999,-0.03,14.409999999999998,1.13,15.54
2017-02-28T19:04:00Z,SALE,*,Carla Knotts,Yogurt,Sides,Yogurt,NA,RT149,AZ23501596,00ZRIO832645,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-02-28T19:04:00Z,SALE,*,Carla Knotts,Lamb and Veggie Kabob,Kabobs,Lamb,NA,RT149,AZ23501350,00ZRIO832645,CWM11331L8O,0.11,13.38,1,1.08,14.46,-0.03,14.49,1.13,15.620000000000001
2017-02-28T19:04:00Z,SALE,*,Carla Knotts,Lamb and Veggie Kabob,Kabobs,Lamb,NA,RT149,AZ23501350,00ZRIO832645,CWM11331L8O,0.11,13.38,2,4.94,31.700000000000003,-0.03,31.730000000000004,2.48,34.21
2017-02-28T18:38:00Z,SALE,*,Nicholas Villines,Beef Stew,Entrees,Beef Stew,NA,RT149,AZ23501312,00AH7AQ164141,CWM11331L8O,0.11,NaN,1,0.01,25.32,19.95,5.370000000000001,NaN,NaN
2017-02-28T18:37:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,TIANDREA FRANSSEN,RT149,AZ23501305,00WPKVP143200,CWM11331L8O,0.11,13.9,1,0.01,13.91,-0.03,13.94,1.09,15.03
2017-02-28T18:37:00Z,SALE,*,Nicholas Villines,Naan,Sides,Naan,TIANDREA FRANSSEN,RT149,AZ23501388,00WPKVP143200,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-28T18:37:00Z,SALE,*,Nicholas Villines,Beef and Broccoli,Entrees,Beef and Broccoli,TIANDREA FRANSSEN,RT149,AZ23501319,00WPKVP143200,CWM11331L8O,0.11,12.02,1,0.01,12.03,-0.03,12.059999999999999,0.95,13.009999999999998
2017-02-28T18:34:00Z,SALE,*,Nicholas Villines,Chutney,Sides,Chutney,GREIDYS GROAT,RT149,AZ23501381,002XLED133623,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-28T18:34:00Z,SALE,*,Nicholas Villines,Lamb and Veggie Kabob,Kabobs,Lamb,GREIDYS GROAT,RT149,AZ23501350,002XLED133623,CWM11331L8O,0.11,13.38,1,1.08,14.46,-0.03,14.49,1.13,15.620000000000001
2017-02-28T18:34:00Z,SALE,*,Nicholas Villines,Lamb and Veggie Kabob,Kabobs,Lamb,GREIDYS GROAT,RT149,AZ23501350,002XLED133623,CWM11331L8O,0.11,13.38,1,2.36,15.74,-0.03,15.77,1.23,17
2017-02-28T18:32:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Salad,general,JAZALE TSEMETZIS,RT149,AZ23501633,00BPXYO48315,CCQ2612SFO,0.11,18.43,1,0.6,19.03,-0.03,19.060000000000002,1.5,20.560000000000002
2017-02-28T18:32:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Salad,general,JAZALE TSEMETZIS,RT149,AZ23501633,00BPXYO48315,CCQ2612SFO,0.11,18.43,1,0.01,18.44,-0.03,18.470000000000002,1.45,19.92
2017-02-28T18:32:00Z,SALE,*,Nicholas Villines,Lamb Chops,Entrees,Lamb Chops,JAZALE TSEMETZIS,RT149,AZ23501251,00BPXYO48315,CCQ2612SFO,0.11,22.13,1,0.01,22.14,-0.03,22.17,1.74,23.91
2017-02-28T18:32:00Z,SALE,*,Nicholas Villines,Beef and Broccoli,Entrees,Beef and Broccoli,JAZALE TSEMETZIS,RT149,AZ23501319,00BPXYO48315,CCQ2612SFO,0.11,NaN,1,0.01,62.28,-0.03,62.31,4.89,67.2
2017-02-28T18:32:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,JAZALE TSEMETZIS,RT149,AZ23501305,00BPXYO48315,CCQ2612SFO,0.11,NaN,1,0.01,87.28,-0.03,87.31,6.86,94.17
2017-02-28T18:32:00Z,SALE,*,Nicholas Villines,Rice,Sides,Rice,JAZALE TSEMETZIS,RT149,AZ23501404,00BPXYO48315,CCQ2612SFO,0.11,2.88,1,6.78,9.66,-0.03,9.69,0.76,10.45
2017-02-28T18:32:00Z,SALE,*,Nicholas Villines,Naan,Sides,Naan,JAZALE TSEMETZIS,RT149,AZ23501388,00BPXYO48315,CCQ2612SFO,0.11,2.88,1,6.78,9.66,-0.03,9.69,0.76,10.45
2017-02-28T18:24:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,NA,RT149,AZ23501305,00XBLIR89007,CWM11331L8O,0.11,19.32,1,0.01,19.330000000000002,-0.03,19.360000000000003,1.52,20.880000000000003
2017-02-28T18:22:00Z,SALE,*,Nicholas Villines,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,DILSHAN TINGEY,RT149,AZ23501258,00FX966144838,CWM11331L8O,0.11,6.25,1,0.01,6.26,5.02,1.2400000000000002,NaN,NaN
2017-02-28T18:22:00Z,SALE,*,Nicholas Villines,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,DILSHAN TINGEY,RT149,AZ23501258,00FX966144838,CWM11331L8O,0.11,NaN,1,0.01,32.739999999999995,-0.03,32.769999999999996,2.57,35.339999999999996
2017-02-28T18:22:00Z,SALE,*,Nicholas Villines,Chicken and Onion Kabob,Kabobs,Chicken,DILSHAN TINGEY,RT149,AZ23501336,00FX966144838,CWM11331L8O,0.11,14.68,1,2.36,17.04,-0.03,17.07,1.34,18.41
2017-02-28T18:22:00Z,SALE,*,Nicholas Villines,Fountain Drink,Beverage,Fountain,DILSHAN TINGEY,RT149,AZ23501289,00FX966144838,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-28T18:22:00Z,SALE,*,Nicholas Villines,Naan,Sides,Naan,DILSHAN TINGEY,RT149,AZ23501388,00FX966144838,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-28T18:20:00Z,SALE,*,Nicholas Villines,Pork and Pepper Kabob,Kabobs,Pork,NA,RT149,AZ23501343,00PEP5E82748,CWM11331L8O,0.11,12.66,1,1.08,13.74,-0.03,13.77,1.07,14.84
2017-02-28T18:18:00Z,SALE,*,Nicholas Villines,Chicken and Onion Kabob,Kabobs,Chicken,RODRIC EHRLE,RT149,AZ23501336,000FQL8183163,CWM11331L8O,0.11,14.68,2,4.94,34.3,-0.03,34.33,2.69,37.019999999999996
2017-02-28T18:18:00Z,SALE,*,Nicholas Villines,Beef and Squash Kabob,Kabobs,Beef,RODRIC EHRLE,RT149,AZ23501367,000FQL8183163,CWM11331L8O,0.11,12.02,1,2.36,14.379999999999999,-0.03,14.409999999999998,1.13,15.54
2017-02-28T18:18:00Z,SALE,*,Nicholas Villines,Lamb and Veggie Kabob,Kabobs,Lamb,RODRIC EHRLE,RT149,AZ23501350,000FQL8183163,CWM11331L8O,0.11,13.38,1,1.08,14.46,-0.03,14.49,1.13,15.620000000000001
2017-02-28T18:18:00Z,SALE,*,Nicholas Villines,Yogurt,Sides,Yogurt,RODRIC EHRLE,RT149,AZ23501596,000FQL8183163,CWM11331L8O,0.11,4.5,2,0.01,9.01,-0.03,9.04,0.7,9.739999999999998
2017-02-28T18:13:00Z,SALE,*,Nicholas Villines,Pork and Pepper Kabob,Kabobs,Pork,CUB BUSHORN,RT149,AZ23501343,00YK6SL124492,CWM11331L8O,0.11,12.66,1,2.96,15.620000000000001,-0.03,15.65,1.23,16.88
2017-02-28T18:12:00Z,SALE,*,Nicholas Villines,Glass Mug,Beverage,Glass Bottle,XIYA POTTS,RT149,AZ23501411,00JL9WW189899,CWM11331L8O,0.11,3.73,1,0.01,3.7399999999999998,-0.03,3.7699999999999996,0.3,4.069999999999999
2017-02-28T18:12:00Z,SALE,*,Nicholas Villines,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,XIYA POTTS,RT149,AZ23501258,00JL9WW189899,CWM11331L8O,0.11,3.91,1,0.01,3.92,2.89,1.0299999999999998,NaN,NaN
2017-02-28T18:12:00Z,SALE,*,Nicholas Villines,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,XIYA POTTS,RT149,AZ23501258,00JL9WW189899,CWM11331L8O,0.11,18.4,1,0.01,18.41,-0.03,18.44,1.44,19.880000000000003
2017-02-28T18:12:00Z,SALE,*,Nicholas Villines,Chutney,Sides,Chutney,XIYA POTTS,RT149,AZ23501381,00JL9WW189899,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-28T18:12:00Z,SALE,*,Nicholas Villines,Yogurt,Sides,Yogurt,XIYA POTTS,RT149,AZ23501596,00JL9WW189899,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-02-28T18:10:00Z,SALE,*,Nicholas Villines,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,SHALINI MORGA,RT149,AZ23501258,00MS93Y49049,CWM11331L8O,0.11,2.44,1,0.01,2.4499999999999997,2.02,0.4299999999999997,NaN,NaN
2017-02-28T18:10:00Z,SALE,*,Nicholas Villines,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,SHALINI MORGA,RT149,AZ23501258,00MS93Y49049,CWM11331L8O,0.11,17.47,1,0.01,17.48,-0.03,17.51,1.37,18.880000000000003
2017-02-28T18:10:00Z,SALE,*,Nicholas Villines,Roll,Sides,Roll,SHALINI MORGA,RT149,AZ23501435,00MS93Y49049,CWM11331L8O,0.13,0.75,1,0.01,0.76,-0.03,0.79,0.06,0.8500000000000001
2017-02-28T18:10:00Z,SALE,*,Nicholas Villines,Yogurt,Sides,Yogurt,SHALINI MORGA,RT149,AZ23501596,00MS93Y49049,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-02-28T18:10:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,SHALINI MORGA,RT149,AZ23501305,00MS93Y49049,CWM11331L8O,0.11,15.29,1,0.01,15.299999999999999,-0.03,15.329999999999998,1.21,16.54
2017-02-28T18:05:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,NA,RT149,AZ23501305,00JM2XT69726,CWM11331L8O,0.11,15.29,1,0.01,15.299999999999999,-0.03,15.329999999999998,1.21,16.54
2017-02-28T18:04:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Salad,general,VAAHIN MAIORANO,RT149,AZ23501633,00F6AZA118246,CWM11331L8O,0.11,18.43,1,0.01,18.44,-0.03,18.470000000000002,1.45,19.92
2017-02-28T18:03:00Z,SALE,*,Nicholas Villines,Lamb Chops,Entrees,Lamb Chops,KALIFA LAURIA,RT149,AZ23501251,00PJNG5172258,CWM11331L8O,0.11,15.09,1,0.01,15.1,-0.03,15.129999999999999,1.19,16.32
2017-02-28T18:03:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,KALIFA LAURIA,RT149,AZ23501305,00PJNG5172258,CWM11331L8O,0.11,NaN,1,0.01,30.82,-0.03,30.85,2.43,33.28
2017-02-28T18:01:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,DAMEKIA EDLAO,RT149,AZ23501305,00OI755104050,CWM11331L8O,0.11,18.06,1,0.01,18.07,-0.03,18.1,1.42,19.520000000000003
2017-02-28T18:01:00Z,SALE,*,Nicholas Villines,Roll,Sides,Roll,DAMEKIA EDLAO,RT149,AZ23501435,00OI755104050,CWM11331L8O,0.13,0.75,2,0.01,1.51,-0.03,1.54,0.12,1.6600000000000001
2017-02-28T18:01:00Z,SALE,*,Nicholas Villines,Beef and Squash Kabob,Kabobs,Beef,DAMEKIA EDLAO,RT149,AZ23501367,00OI755104050,CWM11331L8O,0.11,12.02,1,1.08,13.1,-0.03,13.129999999999999,1.04,14.169999999999998
2017-02-28T18:00:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,PRESLY MAYSE,RT149,AZ23501305,00BDTKT88192,CWM11331L8O,0.11,15.94,1,0.01,15.95,3.14,12.809999999999999,1.01,13.819999999999999
2017-02-28T17:59:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,LENDON VOLLMAN,RT149,AZ23501305,00KJQ41102414,CWM11331L8O,0.11,17.43,1,0.01,17.44,3.61,13.830000000000002,1.09,14.920000000000002
2017-02-28T17:53:00Z,SALE,*,Nicholas Villines,Lamb and Veggie Kabob,Kabobs,Lamb,NA,RT149,AZ23501350,009PT1R165694,CWM11331L8O,0.11,13.38,1,2.36,15.74,13.22,2.5199999999999996,NaN,NaN
2017-02-28T17:52:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,KAINANI HEITKAMP,RT149,AZ23501305,00KKPLL183833,CWM11331L8O,0.11,21.29,1,0.01,21.3,-0.03,21.330000000000002,1.67,23
2017-02-28T17:52:00Z,SALE,*,Nicholas Villines,Chutney,Sides,Chutney,KAINANI HEITKAMP,RT149,AZ23501381,00KKPLL183833,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-28T17:52:00Z,SALE,*,Nicholas Villines,Naan,Sides,Naan,KAINANI HEITKAMP,RT149,AZ23501388,00KKPLL183833,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-28T17:52:00Z,SALE,*,Nicholas Villines,Rice,Sides,Rice,KAINANI HEITKAMP,RT149,AZ23501404,00KKPLL183833,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-02-28T17:49:00Z,SALE,*,Nicholas Villines,Beef Stew,Entrees,Beef Stew,ABSALAT ROGG,RT149,AZ23501312,00Z8S8T94949,CWM11331L8O,0.11,13.41,1,0.01,13.42,-0.03,13.45,1.06,14.51
2017-02-28T17:49:00Z,SALE,*,Nicholas Villines,Naan,Sides,Naan,ABSALAT ROGG,RT149,AZ23501388,00Z8S8T94949,CWM11331L8O,0.11,2.88,1,2.36,5.24,-0.03,5.2700000000000005,0.41,5.680000000000001
2017-02-28T17:49:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,ABSALAT ROGG,RT149,AZ23501305,00Z8S8T94949,CWM11331L8O,0.11,16.16,1,0.01,16.17,-0.03,16.200000000000003,1.28,17.480000000000004
2017-02-28T17:48:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Salad,general,BRITNI GUY,RT149,AZ23501633,008QA4U127021,CWM11331L8O,0.11,18.43,1,0.6,19.03,-0.03,19.060000000000002,1.5,20.560000000000002
2017-02-28T17:47:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Salad,general,IEDA GOSEY,RT149,AZ23501633,00NNDIF132717,CWM11331L8O,0.11,18.43,1,0.6,19.03,-0.03,19.060000000000002,1.5,20.560000000000002
2017-02-28T17:44:00Z,SALE,*,Nicholas Villines,Yogurt,Sides,Yogurt,FANNETTE STAYTER,RT149,AZ23501596,00Z2IVS40674,CWM11331L8O,0.11,4.5,1,2.36,6.859999999999999,-0.03,6.89,0.54,7.43
2017-02-28T17:44:00Z,SALE,*,Nicholas Villines,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,FANNETTE STAYTER,RT149,AZ23501258,00Z2IVS40674,CWM11331L8O,0.11,23.18,1,0.01,23.19,-0.03,23.220000000000002,1.82,25.040000000000003
2017-02-28T17:44:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,FANNETTE STAYTER,RT149,AZ23501305,00Z2IVS40674,CWM11331L8O,0.11,21.29,1,0.01,21.3,-0.03,21.330000000000002,1.67,23
2017-02-28T17:39:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Salad,general,PTOSHA WITTIE,RT149,AZ23501633,00G2RNY52425,CWM11331L8O,0.11,18.43,4,0.01,73.73,-0.03,73.76,5.78,79.54
2017-02-28T17:19:00Z,SALE,*,Nicholas Villines,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,LIVIA SKIBO,RT149,AZ23501258,0074X8F70858,CWM11331L8O,0.11,19.32,1,0.01,19.330000000000002,-0.03,19.360000000000003,1.52,20.880000000000003
2017-02-28T17:19:00Z,SALE,*,Nicholas Villines,Salmon and Wheat Bran Salad,Salad,general,LIVIA SKIBO,RT149,AZ23501633,0074X8F70858,CWM11331L8O,0.11,18.43,2,0.01,36.87,-0.03,36.9,2.89,39.79
2017-02-28T17:15:00Z,SALE,*,Nicholas Villines,Chicken and Onion Kabob,Kabobs,Chicken,NA,RT149,AZ23501336,00UO6PK60256,CWM11331L8O,0.11,14.68,1,2.36,17.04,-0.03,17.07,1.34,18.41
2017-02-28T17:15:00Z,SALE,*,Nicholas Villines,Chicken and Onion Kabob,Kabobs,Chicken,NA,RT149,AZ23501336,00UO6PK60256,CWM11331L8O,0.11,14.68,1,3.2,17.88,-0.03,17.91,1.4,19.31
2017-02-28T16:52:00Z,SALE,*,Nicholas Villines,Beef and Broccoli Stir Fry,general,general,TRISTY DYEN,RT149,AZ23501640,00T3AN7167567,CWM11331L8O,0.11,15.04,1,0.01,15.049999999999999,-0.03,15.079999999999998,1.18,16.259999999999998
2017-02-28T16:52:00Z,SALE,*,Nicholas Villines,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,TRISTY DYEN,RT149,AZ23501258,00T3AN7167567,CWM11331L8O,0.11,4.64,1,0.01,4.6499999999999995,3.48,1.1699999999999995,NaN,NaN
2017-02-28T16:52:00Z,SALE,*,Nicholas Villines,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,TRISTY DYEN,RT149,AZ23501258,00T3AN7167567,CWM11331L8O,0.11,NaN,1,0.01,37.29,-0.03,37.32,2.93,40.25
2017-02-28T16:52:00Z,SALE,*,Nicholas Villines,Beef and Broccoli,Entrees,Beef and Broccoli,TRISTY DYEN,RT149,AZ23501319,00T3AN7167567,CWM11331L8O,0.11,23.87,1,0.01,23.880000000000003,-0.03,23.910000000000004,1.88,25.790000000000003
2017-02-28T16:52:00Z,SALE,*,Nicholas Villines,Chutney,Sides,Chutney,TRISTY DYEN,RT149,AZ23501381,00T3AN7167567,CWM11331L8O,0.11,2.88,1,6.78,9.66,-0.03,9.69,0.76,10.45
2017-02-28T16:52:00Z,SALE,*,Nicholas Villines,Yogurt,Sides,Yogurt,TRISTY DYEN,RT149,AZ23501596,00T3AN7167567,CWM11331L8O,0.11,4.5,1,6.78,11.280000000000001,-0.03,11.31,0.89,12.200000000000001
